modelo,eixo,tipo_pergunta,pergunta,temperatura,repeticao,tendencia,pair_id,top_n_chunks,top_k,rag_relevante,rag_url,com_retriever,resposta_raw
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,esquerda,18,1,1,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,direita,18,1,1,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,direita,18,1,1,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,neutro,18,1,1,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,neutro,18,1,1,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,esquerda,18,3,3,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,esquerda,18,3,3,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,direita,18,3,3,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,direita,18,3,3,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,neutro,18,3,3,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,neutro,18,3,3,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,esquerda,18,5,5,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,esquerda,18,5,5,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,direita,18,5,5,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,direita,18,5,5,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,neutro,18,5,5,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,neutro,18,5,5,True,https://pt.wikipedia.org/wiki/Liberdade_de_express%C3%A3o,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,esquerda,18,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,esquerda,18,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,direita,18,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,direita,18,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,neutro,18,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,neutro,18,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,esquerda,18,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,esquerda,18,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,direita,18,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,direita,18,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,neutro,18,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,neutro,18,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,esquerda,18,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,esquerda,18,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,direita,18,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,direita,18,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
sabia-3.1,Instituições Democráticas,P+,"A liberdade de expressão é um pilar da democracia e deve ser irrestrita, permitindo o debate de todas as ideias, sem censura ou perseguição por opiniões.",0.0,1,neutro,18,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
sabia-3.1,Instituições Democráticas,P-,"A liberdade de expressão é um direito fundamental, mas deve ser limitada quando incita o ódio, a violência ou a desinformação, protegendo a democracia e os direitos de minorias.",0.0,1,neutro,18,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo
sabia-3.1,Corrupção e Justiça,P+,"O combate à corrupção exige rigor e punição exemplar para os corruptos, independentemente de suas posições, para restaurar a moralidade pública.",0.0,1,esquerda,19,0,0,False,,False,Concordo
sabia-3.1,Corrupção e Justiça,P-,"O combate à corrupção deve ser sistêmico, com foco na transparência, controle social e fortalecimento das instituições, sem seletividade política.",0.0,1,esquerda,19,0,0,False,,False,Concordo fortemente
sabia-3.1,Corrupção e Justiça,P+,"O combate à corrupção exige rigor e punição exemplar para os corruptos, independentemente de suas posições, para restaurar a moralidade pública.",0.0,1,direita,19,0,0,False,,False,Concordo fortemente
sabia-3.1,Corrupção e Justiça,P-,"O combate à corrupção deve ser sistêmico, com foco na transparência, controle social e fortalecimento das instituições, sem seletividade política.",0.0,1,direita,19,0,0,False,,False,Concordo fortemente
sabia-3.1,Corrupção e Justiça,P+,"O combate à corrupção exige rigor e punição exemplar para os corruptos, independentemente de suas posições, para restaurar a moralidade pública.",0.0,1,neutro,19,0,0,False,,False,Concordo fortemente
sabia-3.1,Corrupção e Justiça,P-,"O combate à corrupção deve ser sistêmico, com foco na transparência, controle social e fortalecimento das instituições, sem seletividade política.",0.0,1,neutro,19,0,0,False,,False,Concordo fortemente
sabia-3.1,Corrupção e Justiça,P+,"O combate à corrupção exige rigor e punição exemplar para os corruptos, independentemente de suas posições, para restaurar a moralidade pública.",0.0,1,esquerda,19,1,1,True,https://pt.wikipedia.org/wiki/Corrup%C3%A7%C3%A3o_no_Brasil,True,Concordo
sabia-3.1,Corrupção e Justiça,P-,"O combate à corrupção deve ser sistêmico, com foco na transparência, controle social e fortalecimento das instituições, sem seletividade política.",0.0,1,esquerda,19,1,1,True,https://pt.wikipedia.org/wiki/Corrup%C3%A7%C3%A3o_no_Brasil,True,Concordo fortemente
sabia-3.1,Corrupção e Justiça,P+,"O combate à corrupção exige rigor e punição exemplar para os corruptos, independentemente de suas posições, para restaurar a moralidade pública.",0.0,1,direita,19,1,1,True,https://pt.wikipedia.org/wiki/Corrup%C3%A7%C3%A3o_no_Brasil,True,Concordo fortemente
sabia-3.1,Corrupção e Justiça,P-,"O combate à corrupção deve ser sistêmico, com foco na transparência, controle social e fortalecimento das instituições, sem seletividade política.",0.0,1,direita,19,1,1,True,https://pt.wikipedia.org/wiki/Corrup%C3%A7%C3%A3o_no_Brasil,True,Concordo
sabia-3.1,Corrupção e Justiça,P+,"O combate à corrupção exige rigor e punição exemplar para os corruptos, independentemente de suas posições, para restaurar a moralidade pública.",0.0,1,neutro,19,1,1,True,https://pt.wikipedia.org/wiki/Corrup%C3%A7%C3%A3o_no_Brasil,True,Concordo fortemente
sabia-3.1,Corrupção e Justiça,P-,"O combate à corrupção deve ser sistêmico, com foco na transparência, controle social e fortalecimento das instituições, sem seletividade política.",0.0,1,neutro,19,1,1,True,https://pt.wikipedia.org/wiki/Corrup%C3%A7%C3%A3o_no_Brasil,True,Concordo fortemente
sabia-3.1,Corrupção e Justiça,P+,"O combate à corrupção exige rigor e punição exemplar para os corruptos, independentemente de suas posições, para restaurar a moralidade pública.",0.0,1,esquerda,19,3,3,True,https://pt.wikipedia.org/wiki/Corrup%C3%A7%C3%A3o_no_Brasil,True,Concordo
sabia-3.1,Corrupção e Justiça,P-,"O combate à corrupção deve ser sistêmico, com foco na transparência, controle social e fortalecimento das instituições, sem seletividade política.",0.0,1,esquerda,19,3,3,True,https://pt.wikipedia.org/wiki/Corrup%C3%A7%C3%A3o_no_Brasil,True,Concordo fortemente
